Year,Municip_number,Municip_name,English,Total_catch
2005,2003,Vadso,Kingcrab,0.02
2005,2003,Vadso,Saithe,70.782
2005,2004,Hammerfest,Atlantic cod,7189.7295
2005,2004,Hammerfest,Haddock,1392.7899
2005,2004,Hammerfest,Saithe,7092.7882
2005,2012,Alta,Atlantic cod,86.8202
2005,2012,Alta,Haddock,3.1449000000000003
2005,2012,Alta,Saithe,4.1034
2005,2014,Loppa,Atlantic cod,1618.615
2005,2014,Loppa,Haddock,119.8918
2005,2014,Loppa,Saithe,771.0004
2005,2015,Hasvik,Atlantic cod,4055.505
2005,2015,Hasvik,Haddock,727.4469
2005,2015,Hasvik,Saithe,4440.0849
2005,2017,Kvalsund,Atlantic cod,322.8163
2005,2017,Kvalsund,Haddock,20.3596
2005,2017,Kvalsund,Saithe,11.7638
2005,2018,Masoy,Atlantic cod,5026.1434
2005,2018,Masoy,Haddock,952.6344
2005,2018,Masoy,Kingcrab,9.501
2005,2018,Masoy,Saithe,3089.9723
2005,2019,Nordkapp,Atlantic cod,7744.6879
2005,2019,Nordkapp,Haddock,1341.5971
2005,2019,Nordkapp,Kingcrab,33.2579
2005,2019,Nordkapp,Saithe,3523.5751
2005,2020,Porsanger,Atlantic cod,140.643
2005,2020,Porsanger,Haddock,1.4806
2005,2020,Porsanger,Saithe,2.7679
2005,2022,Lebesby,Atlantic cod,3052.5941000000003
2005,2022,Lebesby,Haddock,1162.8654999999999
2005,2022,Lebesby,Kingcrab,96.708
2005,2022,Lebesby,Saithe,225.8624
2005,2023,Gamvik,Atlantic cod,3605.0457
2005,2023,Gamvik,Haddock,1705.7281
2005,2023,Gamvik,Kingcrab,290.217
2005,2023,Gamvik,Saithe,438.9513
2005,2024,Berlevag,Atlantic cod,2973.5542
2005,2024,Berlevag,Haddock,3037.2956
2005,2024,Berlevag,Kingcrab,1.5969
2005,2024,Berlevag,Saithe,422.8978
2005,2027,Nesseby,Atlantic cod,60.5355
2005,2027,Nesseby,Haddock,5.3989
2005,2027,Nesseby,Kingcrab,41.727
2005,2027,Nesseby,Saithe,36.3798
2005,2028,Batsfjord,Atlantic cod,7228.869
2005,2028,Batsfjord,Haddock,5106.7116
2005,2028,Batsfjord,Kingcrab,222.3385
2005,2028,Batsfjord,Saithe,1092.7915
2005,2030,Sor-Varanger,Atlantic cod,86.241
2005,2030,Sor-Varanger,Haddock,46.8887
2005,2030,Sor-Varanger,Kingcrab,298.6451
2005,2030,Sor-Varanger,Saithe,0.9954
2006,1804,Bodo,Atlantic cod,192.3993
2006,1804,Bodo,Atlantic herring,28750.635
2006,1804,Bodo,Haddock,19.9012
2006,1804,Bodo,Saithe,281.3702
2006,1805,Narvik,Atlantic cod,3.9342
2006,1805,Narvik,Haddock,0.2114
2006,1805,Narvik,Saithe,5.4891
2006,1811,Bindal,Atlantic cod,66.48010000000001
2006,1811,Bindal,Haddock,8.1676
2006,1811,Bindal,Saithe,69.3268
2006,1812,Somna,Atlantic cod,0.0825
2006,1812,Somna,Haddock,0.0308
2006,1812,Somna,Saithe,0.6212
2006,1813,Bronnoy,Atlantic cod,219.4725
2006,1813,Bronnoy,Haddock,24.255
2006,1813,Bronnoy,Saithe,186.6988
2006,1815,Vega,Atlantic cod,134.589
2006,1815,Vega,Atlantic herring,1446.859
2006,1815,Vega,Haddock,8.7226
2006,1815,Vega,Saithe,76.79560000000001
2006,1818,Heroy,Atlantic cod,257.2905
2006,1818,Heroy,Atlantic herring,448.009
2006,1818,Heroy,Haddock,34.8777
2006,1818,Heroy,Saithe,469.5499
2006,1820,Alstahaug,Atlantic cod,0.237
2006,1820,Alstahaug,Haddock,0.1106
2006,1820,Alstahaug,Saithe,0.1378
2006,1822,Leirfjord,Atlantic cod,0.093
2006,1822,Leirfjord,Haddock,0.014
2006,1822,Leirfjord,Saithe,0.3497
2006,1824,Vefsn,Atlantic cod,0.24
2006,1824,Vefsn,Haddock,0.035
2006,1824,Vefsn,Saithe,0.104
2006,1827,Donna,Atlantic cod,179.6355
2006,1827,Donna,Atlantic herring,8.4
2006,1827,Donna,Haddock,38.1528
2006,1827,Donna,Saithe,173.4345
2006,1828,Nesna,Atlantic cod,3.9345
2006,1828,Nesna,Haddock,0.273
2006,1828,Nesna,Saithe,0.351
2006,1832,Hemnes,Atlantic cod,2.8230999999999997
2006,1832,Hemnes,Haddock,0.3836
2006,1832,Hemnes,Saithe,0.2838
2006,1834,Luroy,Atlantic cod,227.1015
2006,1834,Luroy,Haddock,24.5328
2006,1834,Luroy,Saithe,163.0673
2006,1835,Traena,Atlantic cod,753.1261999999999
2006,1835,Traena,Atlantic herring,9332.431
2006,1835,Traena,Haddock,126.3717
2006,1835,Traena,Saithe,1200.052
2006,1836,Rodoy,Atlantic cod,151.5272
2006,1836,Rodoy,Haddock,112.0171
2006,1836,Rodoy,Saithe,333.8378
2006,1837,Meloy,Atlantic cod,352.7627
2006,1837,Meloy,Atlantic herring,259.11
2006,1837,Meloy,Haddock,193.3312
2006,1837,Meloy,Saithe,211.2424
2006,1838,Gildeskal,Atlantic cod,71.8035
2006,1838,Gildeskal,Haddock,11.6466
2006,1838,Gildeskal,Saithe,27.407
2006,1840,Saltdal,Atlantic cod,0.0525
2006,1840,Saltdal,Saithe,0.054
2006,1841,Fauske,Atlantic cod,28.0847
2006,1841,Fauske,Haddock,7.4889
2006,1841,Fauske,Saithe,19.4573
2006,1845,Sorfold,Atlantic cod,50.4255
2006,1845,Sorfold,Haddock,12.1058
2006,1845,Sorfold,Saithe,89.8728
2006,1848,Steigen,Atlantic cod,193.0195
2006,1848,Steigen,Atlantic herring,26
2006,1848,Steigen,Haddock,33.4191
2006,1848,Steigen,Saithe,301.0985
2006,1850,Tysfjord,Atlantic cod,227.1352
2006,1850,Tysfjord,Atlantic herring,556.434
2006,1850,Tysfjord,Haddock,8.0509
2006,1850,Tysfjord,Saithe,275.977
2006,1851,Lodingen,Atlantic cod,51.277699999999996
2006,1851,Lodingen,Atlantic herring,14232.257
2006,1851,Lodingen,Haddock,6.3946
2006,1851,Lodingen,Saithe,172.2471
2006,1854,Ballangen,Atlantic herring,418.509
2006,1854,Ballangen,Saithe,0.3106
2006,1856,Rost,Atlantic cod,11666.9539
2006,1856,Rost,Haddock,309.6351
2006,1856,Rost,Saithe,2211.0168
2006,1857,Vaeroy,Atlantic cod,2276.5394
2006,1857,Vaeroy,Atlantic herring,15012.796
2006,1857,Vaeroy,Haddock,298.6543
2006,1857,Vaeroy,Saithe,552.2027
2006,1859,Flakstad,Atlantic cod,4360.8657
2006,1859,Flakstad,Haddock,531.374
2006,1859,Flakstad,Saithe,1004.0321
2006,1860,Vestvagoy,Atlantic cod,5266.3298
2006,1860,Vestvagoy,Haddock,939.4982
2006,1860,Vestvagoy,Saithe,3384.3292
2006,1865,Vagan,Atlantic cod,6107.2199
2006,1865,Vagan,Atlantic herring,17740.398
2006,1865,Vagan,Haddock,1126.8268
2006,1865,Vagan,Saithe,1887.1111
2006,1866,Hadsel,Atlantic cod,249.0295
2006,1866,Hadsel,Haddock,110.5135
2006,1866,Hadsel,Saithe,457.6298
2006,1867,Bo,Atlantic cod,1217.46
2006,1867,Bo,Atlantic herring,6691.333
2006,1867,Bo,Haddock,281.1346
2006,1867,Bo,Saithe,1803.0954
2006,1868,Oksnes,Atlantic cod,5895.0231
2006,1868,Oksnes,Atlantic herring,117.24799999999999
2006,1868,Oksnes,Haddock,1683.7893
2006,1868,Oksnes,Saithe,2185.5558
2006,1870,Sortland,Atlantic cod,1.014
2006,1870,Sortland,Atlantic herring,2583.0969999999998
2006,1870,Sortland,Haddock,0.5376
2006,1870,Sortland,Saithe,2.7686
2006,1871,Andoy,Atlantic cod,6006.3965
2006,1871,Andoy,Haddock,819.0604
2006,1871,Andoy,Saithe,3775.6641
2006,1874,Moskenes,Atlantic cod,3750.2395
2006,1874,Moskenes,Haddock,475.01800000000003
2006,1874,Moskenes,Saithe,1609.6515
2006,1901,Harstad_2013,Atlantic cod,196.9616
2006,1901,Harstad_2013,Haddock,20.4237
2006,1901,Harstad_2013,Saithe,494.8843
2006,1902,Tromso,Atlantic cod,6924.6909
2006,1902,Tromso,Atlantic herring,15724.147
2006,1902,Tromso,Haddock,869.2349
2006,1902,Tromso,Saithe,1547.6707
2006,1911,Kvaefjord,Atlantic cod,72.34349999999999
2006,1911,Kvaefjord,Haddock,8.488199999999999
2006,1911,Kvaefjord,Saithe,104.6581
2006,1915,Bjarkoy_2013,Atlantic cod,53.0103
2006,1915,Bjarkoy_2013,Haddock,2.527
2006,1915,Bjarkoy_2013,Saithe,35.7436
2006,1920,Lavangen,Atlantic cod,0.135
2006,1920,Lavangen,Saithe,0.0473
2006,1923,Salangen,Saithe,0.7506
2006,1925,Sorreisa,Saithe,2.5489
2006,1928,Torsken,Atlantic cod,2921.4327
2006,1928,Torsken,Atlantic herring,1559.661
2006,1928,Torsken,Haddock,318.1481
2006,1928,Torsken,Saithe,779.1148
2006,1929,Berg,Atlantic cod,2326.44
2006,1929,Berg,Atlantic herring,7192.317
2006,1929,Berg,Haddock,222.7966
2006,1929,Berg,Saithe,246.9098
2006,1931,Lenvik,Atlantic cod,1400.3603
2006,1931,Lenvik,Haddock,197.4877
2006,1931,Lenvik,Saithe,1114.8593
2006,1933,Balsfjord,Atlantic cod,68.65820000000001
2006,1933,Balsfjord,Haddock,33.6049
2006,1933,Balsfjord,Saithe,5.06
2006,1936,Karlsoy,Atlantic cod,4337.8091
2006,1936,Karlsoy,Haddock,825.0779
2006,1936,Karlsoy,Saithe,7329.4331
2006,1940,Kafjord,Atlantic cod,97.9002
2006,1940,Kafjord,Haddock,34.7316
2006,1940,Kafjord,Saithe,129.2509
2006,1941,Skjervoy,Atlantic cod,2370.6001
2006,1941,Skjervoy,Haddock,528.3582
2006,1941,Skjervoy,Saithe,10092.8976
2006,1942,Nordreisa,Atlantic cod,111.3413
2006,1942,Nordreisa,Haddock,14.7867
2006,1942,Nordreisa,Saithe,91.1324
2006,1943,Kvaenangen,Atlantic cod,487.7296
2006,1943,Kvaenangen,Haddock,42.5923
2006,1943,Kvaenangen,Saithe,591.6753
2006,2002,Vardo,Atlantic cod,2000.8482999999999
2006,2002,Vardo,Haddock,802.0606
2006,2002,Vardo,Kingcrab,164.9355
2006,2002,Vardo,Saithe,222.50310000000002
2006,2003,Vadso,Kingcrab,64.257
2006,2004,Hammerfest,Atlantic cod,5920.0098
2006,2004,Hammerfest,Haddock,727.1089000000001
2006,2004,Hammerfest,Saithe,7409.7973
2006,2011,Guovdageaidnu-Kautokeino,Atlantic cod,1.6658
2006,2011,Guovdageaidnu-Kautokeino,Saithe,1.2878
2006,2012,Alta,Atlantic cod,305.0243
2006,2012,Alta,Haddock,12.3716
2006,2012,Alta,Saithe,70.0177
2006,2014,Loppa,Atlantic cod,1964.3173
2006,2014,Loppa,Haddock,289.1767
2006,2014,Loppa,Saithe,3087.115
2006,2015,Hasvik,Atlantic cod,5494.8461
2006,2015,Hasvik,Haddock,963.6194
2006,2015,Hasvik,Saithe,7986.0422
2006,2017,Kvalsund,Kingcrab,2.2681
2006,2018,Masoy,Atlantic cod,8872.1679
2006,2018,Masoy,Haddock,821.774
2006,2018,Masoy,Saithe,6976.8387999999995
2006,2019,Nordkapp,Atlantic cod,4850.6615
2006,2019,Nordkapp,Haddock,1055.6784
2006,2019,Nordkapp,Kingcrab,49.0692
2006,2019,Nordkapp,Saithe,5528.085
2006,2020,Porsanger,Atlantic cod,108.9071
2006,2020,Porsanger,Haddock,3.4408000000000003
2006,2020,Porsanger,Kingcrab,71.866
2006,2020,Porsanger,Saithe,1.8273
2006,2022,Lebesby,Atlantic cod,1999.5889
2006,2022,Lebesby,Haddock,552.3976
2006,2022,Lebesby,Kingcrab,96.4225
2006,2022,Lebesby,Saithe,179.0706
2006,2023,Gamvik,Atlantic cod,2163.5574
2006,2023,Gamvik,Haddock,1044.7843
2006,2023,Gamvik,Kingcrab,177.7922
2006,2023,Gamvik,Saithe,380.6312
2006,2024,Berlevag,Atlantic cod,2155.8477
2006,2024,Berlevag,Haddock,1914.4146
2006,2024,Berlevag,Kingcrab,101.0732
2006,2024,Berlevag,Saithe,666.2271
2006,2027,Nesseby,Atlantic cod,82.68
2006,2027,Nesseby,Haddock,6.775399999999999
2006,2027,Nesseby,Kingcrab,21.156
2006,2027,Nesseby,Saithe,84.9526
2006,2028,Batsfjord,Atlantic cod,5598.2264
2006,2028,Batsfjord,Haddock,2934.9198
2006,2028,Batsfjord,Kingcrab,123.366
2006,2028,Batsfjord,Saithe,2089.1213000000002
2006,2030,Sor-Varanger,Atlantic cod,116.3115
2006,2030,Sor-Varanger,Haddock,73.1196
2006,2030,Sor-Varanger,Kingcrab,170.732
2006,2030,Sor-Varanger,Saithe,26.7437
2007,1804,Bodo,Atlantic cod,202.3238
2007,1804,Bodo,Atlantic herring,13207.642
2007,1804,Bodo,Haddock,16.924
2007,1804,Bodo,Saithe,251.3266
2007,1805,Narvik,Atlantic cod,3.3670999999999998
2007,1805,Narvik,Haddock,0.1278
2007,1805,Narvik,Saithe,1.3348
2007,1811,Bindal,Atlantic cod,94.7821
2007,1811,Bindal,Haddock,9.2974
2007,1811,Bindal,Saithe,60.420899999999996
2007,1812,Somna,Atlantic cod,0.08249999999999999
2007,1812,Somna,Saithe,0.14179999999999998
2007,1813,Bronnoy,Atlantic cod,284.5681
2007,1813,Bronnoy,Haddock,34.108
2007,1813,Bronnoy,Saithe,140.7242
2007,1815,Vega,Atlantic cod,120.059
2007,1815,Vega,Haddock,8.4182
2007,1815,Vega,Saithe,39.0191
2007,1818,Heroy,Atlantic cod,173.9085
2007,1818,Heroy,Haddock,29.4221
2007,1818,Heroy,Saithe,368.4464
2007,1820,Alstahaug,Atlantic cod,0.105
2007,1820,Alstahaug,Haddock,0.0546
2007,1820,Alstahaug,Saithe,0.1553
2007,1822,Leirfjord,Atlantic cod,0.03
2007,1822,Leirfjord,Saithe,0.1351
2007,1824,Vefsn,Atlantic cod,0.22949999999999998
2007,1824,Vefsn,Haddock,0.035
2007,1824,Vefsn,Saithe,0.158
2007,1827,Donna,Atlantic cod,250.2285
2007,1827,Donna,Haddock,37.5858
2007,1827,Donna,Saithe,166.6541
2007,1828,Nesna,Atlantic cod,3.822
2007,1828,Nesna,Haddock,1.1536
2007,1828,Nesna,Saithe,2.4464
2007,1832,Hemnes,Atlantic cod,2.8313
2007,1832,Hemnes,Haddock,0.46199999999999997
2007,1832,Hemnes,Saithe,0.5875
2007,1833,Rana,Atlantic cod,2.988
2007,1833,Rana,Saithe,0.943
2007,1834,Luroy,Atlantic cod,217.518
2007,1834,Luroy,Haddock,16.0945
2007,1834,Luroy,Saithe,166.8282
2007,1835,Traena,Atlantic cod,557.6992
2007,1835,Traena,Atlantic herring,6812.774
2007,1835,Traena,Haddock,157.9291
2007,1835,Traena,Saithe,1210.9916
2007,1836,Rodoy,Atlantic cod,153.753
2007,1836,Rodoy,Haddock,134.8383
2007,1836,Rodoy,Saithe,457.5117
2007,1837,Meloy,Atlantic cod,312.4927
2007,1837,Meloy,Haddock,182.1404
2007,1837,Meloy,Saithe,190.655
2007,1838,Gildeskal,Atlantic cod,41.7905
2007,1838,Gildeskal,Haddock,7.9873
2007,1838,Gildeskal,Saithe,23.326800000000002
2007,1840,Saltdal,Atlantic cod,0.0825
2007,1841,Fauske,Atlantic cod,36.9277
2007,1841,Fauske,Haddock,9.8646
2007,1841,Fauske,Saithe,36.0052
2007,1845,Sorfold,Atlantic cod,36.6525
2007,1845,Sorfold,Haddock,8.1508
2007,1845,Sorfold,Saithe,99.2811
2007,1848,Steigen,Atlantic cod,220.6357
2007,1848,Steigen,Haddock,26.1642
2007,1848,Steigen,Saithe,224.7218
2007,1849,Hamaroy,Atlantic cod,0.0353
2007,1849,Hamaroy,Haddock,0.0063
2007,1849,Hamaroy,Saithe,0.0101
2007,1850,Tysfjord,Atlantic cod,34.4942
2007,1850,Tysfjord,Atlantic herring,89.13
2007,1850,Tysfjord,Haddock,2.0602
2007,1850,Tysfjord,Saithe,58.6183
2007,1851,Lodingen,Atlantic cod,106.308
2007,1851,Lodingen,Atlantic herring,6758.381
2007,1851,Lodingen,Haddock,13.1676
2007,1851,Lodingen,Saithe,477.6938
2007,1854,Ballangen,Atlantic cod,0.1245
2007,1854,Ballangen,Atlantic herring,172.12
2007,1854,Ballangen,Haddock,0.0496
2007,1854,Ballangen,Saithe,0.878
2007,1856,Rost,Atlantic cod,10392.6047
2007,1856,Rost,Haddock,631.9018
2007,1856,Rost,Saithe,1871.1217
2007,1857,Vaeroy,Atlantic cod,2522.1467000000002
2007,1857,Vaeroy,Atlantic herring,7521.038
2007,1857,Vaeroy,Haddock,292.5867
2007,1857,Vaeroy,Saithe,527.3874
2007,1859,Flakstad,Atlantic cod,3224.1571
2007,1859,Flakstad,Haddock,735.9317
2007,1859,Flakstad,Saithe,1507.3962
2007,1860,Vestvagoy,Atlantic cod,3970.2717
2007,1860,Vestvagoy,Haddock,815.6095
2007,1860,Vestvagoy,Saithe,2647.7977
2007,1865,Vagan,Atlantic cod,4070.6802
2007,1865,Vagan,Atlantic herring,8158.997
2007,1865,Vagan,Haddock,795.506
2007,1865,Vagan,Saithe,1272.2817
2007,1866,Hadsel,Atlantic cod,143.3973
2007,1866,Hadsel,Haddock,37.0557
2007,1866,Hadsel,Saithe,310.7556
2007,1867,Bo,Atlantic cod,1401.1622
2007,1867,Bo,Atlantic herring,3159.232
2007,1867,Bo,Haddock,147.9442
2007,1867,Bo,Saithe,863.1008
2007,1868,Oksnes,Atlantic cod,7523.3637
2007,1868,Oksnes,Atlantic herring,108.05
2007,1868,Oksnes,Haddock,1981.2822
2007,1868,Oksnes,Saithe,2468.8523
2007,1870,Sortland,Atlantic cod,0.603
2007,1870,Sortland,Atlantic herring,1808.857
2007,1870,Sortland,Haddock,0.343
2007,1870,Sortland,Saithe,0.4887
2007,1871,Andoy,Atlantic cod,6575.8443
2007,1871,Andoy,Haddock,1146.5631
2007,1871,Andoy,Saithe,3840.539
2007,1874,Moskenes,Atlantic cod,2814.1037
2007,1874,Moskenes,Haddock,899.064
2007,1874,Moskenes,Saithe,1410.6224
2007,1901,Harstad_2013,Atlantic cod,136.5585
2007,1901,Harstad_2013,Haddock,17.1036
2007,1901,Harstad_2013,Saithe,748.1797
2007,1902,Tromso,Atlantic cod,5473.8738
2007,1902,Tromso,Atlantic herring,9331.196
2007,1902,Tromso,Haddock,722.235
2007,1902,Tromso,Saithe,896.1147
2007,1911,Kvaefjord,Atlantic cod,44.4105
2007,1911,Kvaefjord,Haddock,5.6714
2007,1911,Kvaefjord,Saithe,69.80930000000001
2007,1915,Bjarkoy_2013,Atlantic cod,52.8532
2007,1915,Bjarkoy_2013,Haddock,1.1032
2007,1915,Bjarkoy_2013,Saithe,37.542
2007,1920,Lavangen,Atlantic cod,0.21
2007,1925,Sorreisa,Atlantic cod,0.213
2007,1925,Sorreisa,Haddock,0.0364
2007,1925,Sorreisa,Saithe,1.0369
2007,1928,Torsken,Atlantic cod,2680.0072
2007,1928,Torsken,Atlantic herring,394.941
2007,1928,Torsken,Haddock,141.0832
2007,1928,Torsken,Saithe,335.3254
2007,1929,Berg,Atlantic cod,2796.0762
2007,1929,Berg,Atlantic herring,5754.403
2007,1929,Berg,Haddock,149.7311
2007,1929,Berg,Saithe,181.7601
2007,1931,Lenvik,Atlantic cod,1445.9764
2007,1931,Lenvik,Haddock,100.7276
2007,1931,Lenvik,Saithe,387.4659
2007,1933,Balsfjord,Atlantic cod,46.4521
2007,1933,Balsfjord,Haddock,33.8271
2007,1933,Balsfjord,Saithe,11.7275
2007,1936,Karlsoy,Atlantic cod,4994.5808
2007,1936,Karlsoy,Haddock,841.2592000000001
2007,1936,Karlsoy,Saithe,5286.7217
2007,1940,Kafjord,Atlantic cod,115.8772
2007,1940,Kafjord,Haddock,26.2801
2007,1940,Kafjord,Saithe,81.1177
2007,1941,Skjervoy,Atlantic cod,2864.3163
2007,1941,Skjervoy,Haddock,395.0756
2007,1941,Skjervoy,Saithe,5446.0652
2007,1942,Nordreisa,Atlantic cod,197.5079
2007,1942,Nordreisa,Haddock,19.7194
2007,1942,Nordreisa,Saithe,156.0532
2007,1943,Kvaenangen,Atlantic cod,734.3836
2007,1943,Kvaenangen,Haddock,64.6105
2007,1943,Kvaenangen,Saithe,179.6483
2007,2002,Vardo,Atlantic cod,2673.0506
2007,2002,Vardo,Haddock,860.9281
2007,2002,Vardo,Kingcrab,117.69
2007,2002,Vardo,Saithe,113.2148
2007,2003,Vadso,Atlantic cod,0.204
2007,2003,Vadso,Haddock,0.2166
2007,2004,Hammerfest,Atlantic cod,5930.5087
2007,2004,Hammerfest,Haddock,1264.5078
2007,2004,Hammerfest,Saithe,3518.9539
2007,2012,Alta,Atlantic cod,321.3209
2007,2012,Alta,Haddock,15.5975
2007,2012,Alta,Kingcrab,0.1545
2007,2012,Alta,Saithe,60.9572
2007,2014,Loppa,Atlantic cod,1104.9704
2007,2014,Loppa,Haddock,158.7151
2007,2014,Loppa,Saithe,178.121
2007,2015,Hasvik,Atlantic cod,6653.5696
2007,2015,Hasvik,Haddock,969.9705
2007,2015,Hasvik,Saithe,4229.2014
2007,2017,Kvalsund,Atlantic cod,9.1126
2007,2017,Kvalsund,Haddock,0.0974
2007,2017,Kvalsund,Kingcrab,2.5970999999999997
2007,2018,Masoy,Atlantic cod,11508.7996
2007,2018,Masoy,Haddock,1449.9548
2007,2018,Masoy,Kingcrab,8.751
2007,2018,Masoy,Saithe,9531.876
2007,2019,Nordkapp,Atlantic cod,5222.1287
2007,2019,Nordkapp,Haddock,774.1301
2007,2019,Nordkapp,Kingcrab,230.2391
2007,2019,Nordkapp,Saithe,6276.1514
2007,2020,Porsanger,Atlantic cod,212.5915
2007,2020,Porsanger,Haddock,1.4142
2007,2020,Porsanger,Kingcrab,86.6535
2007,2020,Porsanger,Saithe,0.5081
2007,2022,Lebesby,Atlantic cod,2054.5403
2007,2022,Lebesby,Haddock,450.5439
2007,2022,Lebesby,Kingcrab,110.885
2007,2022,Lebesby,Saithe,218.1617
2007,2023,Gamvik,Atlantic cod,2999.7568
2007,2023,Gamvik,Haddock,1369.7919
2007,2023,Gamvik,Kingcrab,280.6155
2007,2023,Gamvik,Saithe,550.0196
2007,2024,Berlevag,Atlantic cod,2291.8524
2007,2024,Berlevag,Haddock,2065.7708
2007,2024,Berlevag,Kingcrab,111.7405
2007,2024,Berlevag,Saithe,779.4422
2007,2027,Nesseby,Atlantic cod,380.9595
2007,2027,Nesseby,Haddock,2.7337
2007,2027,Nesseby,Kingcrab,18.459
2007,2027,Nesseby,Saithe,3.1971
2007,2028,Batsfjord,Atlantic cod,6177.5785
2007,2028,Batsfjord,Haddock,3403.9523
2007,2028,Batsfjord,Kingcrab,95.8118
2007,2028,Batsfjord,Saithe,2603.5843
2007,2030,Sor-Varanger,Atlantic cod,373.767
2007,2030,Sor-Varanger,Haddock,28.6443
2007,2030,Sor-Varanger,Kingcrab,199.23499999999999
2007,2030,Sor-Varanger,Saithe,15.760200000000001
2008,1804,Bodo,Atlantic cod,185.3642
2008,1804,Bodo,Atlantic herring,21174.49
2008,1804,Bodo,Haddock,31.3686
2008,1804,Bodo,Saithe,280.564
2008,1805,Narvik,Atlantic cod,3.0181
2008,1805,Narvik,Haddock,0.1727
2008,1805,Narvik,Saithe,1.6017000000000001
2008,1811,Bindal,Atlantic cod,121.1505
2008,1811,Bindal,Haddock,7.7322
2008,1811,Bindal,Saithe,33.5524
2008,1813,Bronnoy,Atlantic cod,330.2535
2008,1813,Bronnoy,Haddock,29.574
2008,1813,Bronnoy,Saithe,216.7308
2008,1815,Vega,Atlantic cod,121.1433
2008,1815,Vega,Haddock,3.8833
2008,1815,Vega,Saithe,24.1327
2008,1818,Heroy,Atlantic cod,242.5305
2008,1818,Heroy,Atlantic herring,42.43
2008,1818,Heroy,Haddock,68.6375
2008,1818,Heroy,Saithe,378.8741
2008,1820,Alstahaug,Atlantic cod,0.28200000000000003
2008,1820,Alstahaug,Haddock,0.046200000000000005
2008,1820,Alstahaug,Saithe,0.4064
2008,1824,Vefsn,Atlantic cod,0.3795
2008,1824,Vefsn,Haddock,0.0434
2008,1824,Vefsn,Saithe,0.2525
2008,1827,Donna,Atlantic cod,199.0635
2008,1827,Donna,Atlantic herring,135.5
2008,1827,Donna,Haddock,26.7176
2008,1827,Donna,Saithe,63.5626
2008,1828,Nesna,Atlantic cod,2.6895
2008,1828,Nesna,Haddock,0.8904
2008,1828,Nesna,Saithe,3.1149
2008,1832,Hemnes,Atlantic cod,2.874
2008,1832,Hemnes,Haddock,0.5711999999999999
2008,1832,Hemnes,Saithe,0.37949999999999995
2008,1833,Rana,Atlantic cod,3.5475
2008,1833,Rana,Haddock,0.13999999999999999
2008,1833,Rana,Saithe,0.8966999999999999
2008,1834,Luroy,Atlantic cod,253.5067
2008,1834,Luroy,Haddock,22.4939
2008,1834,Luroy,Saithe,107.5654
2008,1835,Traena,Atlantic cod,663.0838
2008,1835,Traena,Atlantic herring,13944.804
2008,1835,Traena,Capelin,233.826
2008,1835,Traena,Haddock,140.407
2008,1835,Traena,Saithe,913.3803
2008,1836,Rodoy,Atlantic cod,398.9282
2008,1836,Rodoy,Haddock,146.6634
2008,1836,Rodoy,Saithe,502.176
2008,1837,Meloy,Atlantic cod,361.3917
2008,1837,Meloy,Haddock,121.8558
2008,1837,Meloy,Saithe,111.1463
2008,1838,Gildeskal,Atlantic cod,49.8525
2008,1838,Gildeskal,Haddock,10.556
2008,1838,Gildeskal,Saithe,49.027
2008,1841,Fauske,Atlantic cod,53.9012
2008,1841,Fauske,Haddock,10.5455
2008,1841,Fauske,Saithe,39.5318
2008,1845,Sorfold,Atlantic cod,65.175
2008,1845,Sorfold,Haddock,15.8353
2008,1845,Sorfold,Saithe,129.4677
2008,1848,Steigen,Atlantic cod,183.2903
2008,1848,Steigen,Haddock,61.6507
2008,1848,Steigen,Saithe,309.6134
2008,1850,Tysfjord,Atlantic cod,21.0389
2008,1850,Tysfjord,Haddock,1.015
2008,1850,Tysfjord,Saithe,21.8644
2008,1851,Lodingen,Atlantic cod,91.7217
2008,1851,Lodingen,Atlantic herring,9675.176
2008,1851,Lodingen,Capelin,2286.102
2008,1851,Lodingen,Haddock,18.886499999999998
2008,1851,Lodingen,Saithe,467.4766
2008,1854,Ballangen,Atlantic cod,0.381
2008,1854,Ballangen,Haddock,0.0938
2008,1854,Ballangen,Saithe,0.2228
2008,1856,Rost,Atlantic cod,11294.3289
2008,1856,Rost,Atlantic herring,93.767
2008,1856,Rost,Haddock,458.0279
2008,1856,Rost,Saithe,1736.2041
2008,1857,Vaeroy,Atlantic cod,2982.6416
2008,1857,Vaeroy,Atlantic herring,15684.892
2008,1857,Vaeroy,Haddock,293.2346
2008,1857,Vaeroy,Saithe,862.1546
2008,1859,Flakstad,Atlantic cod,3527.1689
2008,1859,Flakstad,Atlantic herring,467.769
2008,1859,Flakstad,Haddock,659.0961
2008,1859,Flakstad,Saithe,952.2828
2008,1860,Vestvagoy,Atlantic cod,4273.9588
2008,1860,Vestvagoy,Haddock,984.2622
2008,1860,Vestvagoy,Saithe,2254.1828
2008,1865,Vagan,Atlantic cod,3385.1158
2008,1865,Vagan,Atlantic herring,10838.321
2008,1865,Vagan,Haddock,779.9484
2008,1865,Vagan,Saithe,1263.8935
2008,1866,Hadsel,Atlantic cod,142.1846
2008,1866,Hadsel,Haddock,91.1953
2008,1866,Hadsel,Saithe,170.8782
2008,1867,Bo,Atlantic cod,1076.3452
2008,1867,Bo,Atlantic herring,7252.342000000001
2008,1867,Bo,Haddock,197.53289999999998
